latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
9.24501,20.51908,303.7,1.01,1,2026-01-02,1940,T,57,6.1NRT,291.86,5.03,N
8.30303,13.30032,306.25,2.45,1.51,2026-01-02,1940,T,62,6.1NRT,290.86,21.57,N
8.29985,13.2943,305.51,2.45,1.51,2026-01-02,1940,T,65,6.1NRT,291.03,21.03,N
10.03274,25.17394,307.95,1.87,1.34,2026-01-02,1940,T,73,6.1NRT,292.82,18.2,N
9.78898,22.09529,301.54,1.15,1.07,2026-01-02,1940,T,36,6.1NRT,290.3,4.67,N
9.81438,22.07118,301.03,1.15,1.07,2026-01-02,1940,T,28,6.1NRT,290.04,4.37,N
10.17765,23.68165,309.01,1.46,1.19,2026-01-02,1940,T,76,6.1NRT,290.63,15.53,N
10.17602,23.66876,311.92,1.45,1.19,2026-01-02,1940,T,84,6.1NRT,291.37,18.75,N
10.17439,23.65591,310.59,1.45,1.19,2026-01-02,1940,T,80,6.1NRT,291.19,16.52,N
10.24762,23.34727,303.93,1.38,1.16,2026-01-02,1940,T,58,6.1NRT,290.97,8.95,N
10.26393,23.23409,306.79,1.36,1.15,2026-01-02,1940,T,69,6.1NRT,290.08,10.61,N
10.26391,23.23996,302.85,1.36,1.16,2026-01-02,1940,T,45,6.1NRT,289.69,7.14,N
10.26241,23.22791,303.33,1.36,1.15,2026-01-02,1940,T,48,6.1NRT,290.52,7.45,N
10.6009,25.52175,305.4,2.04,1.39,2026-01-02,1940,T,64,6.1NRT,290.68,19.5,N
10.21653,22.25413,300.91,1.18,1.08,2026-01-02,1940,T,35,6.1NRT,290.03,5.28,N
10.35526,21.08687,300.9,1.06,1.03,2026-01-02,1940,T,35,6.1NRT,287.57,4.54,N
11.51525,27.19929,306.41,2.87,1.62,2026-01-02,1940,T,68,6.1NRT,293.54,30.36,N
9.72983,13.51193,308.2,2.21,1.44,2026-01-02,1940,T,61,6.1NRT,297.95,19.82,N
10.53026,17.18975,309.69,1.17,1.08,2026-01-02,1940,T,78,6.1NRT,292.67,10.73,N
11.02329,20.56743,301.77,1.03,1.01,2026-01-02,1940,T,44,6.1NRT,286.59,5.1,N
11.15836,20.89081,300.74,1.05,1.02,2026-01-02,1940,T,16,6.1NRT,278.37,5.11,N
11.15713,20.88146,302.96,1.05,1.02,2026-01-02,1940,T,28,6.1NRT,277.61,6.14,N
11.17286,18.58557,324.58,1.02,1.01,2026-01-02,1940,T,100,6.1NRT,298.13,20.07,N
11.1716,18.57669,314.12,1.03,1.01,2026-01-02,1940,T,89,6.1NRT,299.32,9.93,N
11.18172,18.58427,310.92,1.02,1.01,2026-01-02,1940,T,42,6.1NRT,297.04,6.99,N
11.1893,18.57399,311.42,1.03,1.01,2026-01-02,1940,T,56,6.1NRT,298.42,7.37,N
11.19815,18.57263,308.87,1.03,1.01,2026-01-02,1940,T,59,6.1NRT,296.9,5.82,N
11.33976,18.19604,309.3,1.05,1.02,2026-01-02,1940,T,77,6.1NRT,297.11,7.22,N
11.33844,18.18687,316.76,1.05,1.02,2026-01-02,1940,T,94,6.1NRT,297.9,13.13,N
11.86838,21.17543,300.08,1.09,1.04,2026-01-02,1940,T,5,6.1NRT,279.39,5.39,N
11.71674,19.71238,334.89,1,1,2026-01-02,1940,T,100,6.1NRT,296.49,34.58,N
11.71551,19.70346,307.06,1,1,2026-01-02,1940,T,67,6.1NRT,293.31,6.7,N
11.7255,19.71111,319,1,1,2026-01-02,1940,T,98,6.1NRT,294.89,15.4,N
11.73376,19.68584,320.5,1,1,2026-01-02,1940,T,100,6.1NRT,291.73,18.48,N
11.74863,19.72917,313.26,1,1,2026-01-02,1940,T,60,6.1NRT,293.39,11,N
11.74497,19.70241,301.38,1,1,2026-01-02,1940,T,22,6.1NRT,290.99,4.03,N
11.3177,14.64609,314.51,1.68,1.28,2026-01-02,1940,T,89,6.1NRT,293.86,25.86,N
11.14317,13.30187,314.14,2.16,1.43,2026-01-02,1940,T,89,6.1NRT,294.91,34.24,N
11.14503,13.29603,312.79,2.16,1.43,2026-01-02,1940,T,86,6.1NRT,294.63,31.06,N
12.16717,20.02883,302.39,1.01,1.01,2026-01-02,1940,T,45,6.1NRT,292.33,4.29,N
12.43941,17.75486,312,1.06,1.03,2026-01-02,1942,T,39,6.1NRT,293.2,9.86,N
12.46012,17.77101,303.96,1.06,1.03,2026-01-02,1942,T,42,6.1NRT,290.28,5.59,N
13.69192,22.66144,309.59,1.39,1.17,2026-01-02,1942,T,78,6.1NRT,287.99,15.73,N
13.69042,22.64913,309.67,1.38,1.16,2026-01-02,1942,T,78,6.1NRT,287.67,15.82,N
13.76815,22.20539,311.62,1.3,1.13,2026-01-02,1942,T,83,6.1NRT,291.86,15.73,N
13.76669,22.1938,304.63,1.29,1.13,2026-01-02,1942,T,61,6.1NRT,291.63,8.78,N
14.77953,24.403,305.81,1.93,1.36,2026-01-02,1942,T,66,6.1NRT,290.52,19.62,N
14.77752,24.38583,306.76,1.92,1.35,2026-01-02,1942,T,69,6.1NRT,289.64,21.58,N
-4.72446,24.72135,302.41,1.1,1.05,2026-01-02,1936,T,20,6.1NRT,289.12,7.2,N
-4.12911,25.26923,302.6,1.19,1.09,2026-01-02,1936,T,50,6.1NRT,291.5,5.03,N
-3.86277,24.68155,300.37,1.12,1.05,2026-01-02,1936,T,26,6.1NRT,289.3,3.59,N
-3.86853,24.30983,303.28,1.08,1.04,2026-01-02,1936,T,54,6.1NRT,290.6,4.92,N
-3.86987,24.30041,315.29,1.08,1.04,2026-01-02,1936,T,91,6.1NRT,290.53,14.37,N
-3.53542,24.52047,314.14,1.11,1.05,2026-01-02,1936,T,89,6.1NRT,290.94,13.43,N
-3.53678,24.51074,314.49,1.11,1.05,2026-01-02,1936,T,89,6.1NRT,290.94,13.68,N
-1.41583,29.20664,316.85,2.58,1.54,2026-01-02,1936,T,94,6.1NRT,279.99,72.1,N
-1.4023,29.20494,301.61,2.58,1.54,2026-01-02,1936,T,22,6.1NRT,280.27,29.85,N
-1.40409,29.22489,300.64,2.6,1.55,2026-01-02,1936,T,22,6.1NRT,278.8,28.07,N
-1.40777,29.19862,320.19,2.58,1.54,2026-01-02,1936,T,100,6.1NRT,280.9,84.25,N
-1.39685,29.17857,324.37,2.57,1.54,2026-01-02,1936,T,95,6.1NRT,283.97,99.91,N
-1.38312,29.17846,305.25,2.57,1.54,2026-01-02,1936,T,18,6.1NRT,281.12,36.98,N
-0.02307,30.06063,300.38,3.19,1.69,2026-01-02,1936,T,26,6.1NRT,289.67,18.27,N
-0.02705,30.03304,303.06,3.18,1.69,2026-01-02,1936,T,53,6.1NRT,289.41,27.76,N
-0.02331,30.054,303.59,3.19,1.69,2026-01-02,1936,T,56,6.1NRT,289.75,28.04,N
4.40257,26.06314,304.49,1.8,1.31,2026-01-02,1938,T,60,6.1NRT,289.7,14.42,N
3.78274,19.97006,309.45,1.04,1.02,2026-01-02,1938,T,77,6.1NRT,294.18,8.41,N
3.78147,19.96101,323.72,1.04,1.02,2026-01-02,1938,T,100,6.1NRT,294.36,21.63,N
5.12454,28.61755,302.21,2.97,1.64,2026-01-02,1938,T,47,6.1NRT,291.69,17.8,N
4.04999,20.23994,306.24,1.02,1.01,2026-01-02,1938,T,67,6.1NRT,293.05,6.33,N
5.48618,30.03582,303.95,3.92,1.84,2026-01-02,1938,T,58,6.1NRT,290.11,32.16,N
5.40913,28.589,304.85,2.99,1.64,2026-01-02,1938,T,62,6.1NRT,292.87,24.61,N
5.0856,25.75538,305.57,1.74,1.29,2026-01-02,1938,T,64,6.1NRT,287.67,15.07,N
5.08432,25.74897,304.51,1.74,1.29,2026-01-02,1938,T,60,6.1NRT,289.09,14.66,N
4.32304,19.81076,318.43,1.04,1.02,2026-01-02,1938,T,97,6.1NRT,292.3,16.8,N
4.32177,19.80171,302.75,1.04,1.02,2026-01-02,1938,T,46,6.1NRT,290.06,4.83,N
4.33004,19.40014,310,1.07,1.03,2026-01-02,1938,T,79,6.1NRT,293.19,9.45,N
4.34042,19.40825,304.75,1.07,1.03,2026-01-02,1938,T,61,6.1NRT,293.22,5.82,N
4.41485,19.47704,317.12,1.06,1.03,2026-01-02,1938,T,94,6.1NRT,292.7,16.2,N
4.41353,19.46777,306.13,1.06,1.03,2026-01-02,1938,T,67,6.1NRT,292.56,7.3,N
4.41202,19.39214,322.22,1.07,1.03,2026-01-02,1938,T,100,6.1NRT,292.67,21.14,N
4.42238,19.40018,303.74,1.07,1.03,2026-01-02,1938,T,46,6.1NRT,292.3,5.16,N
4.42107,19.39086,324.02,1.07,1.03,2026-01-02,1938,T,100,6.1NRT,293.53,23.6,N
5.97039,30.73317,304.48,4.54,1.96,2026-01-02,1938,T,60,6.1NRT,289.66,50.21,N
4.47665,19.39244,307.58,1.07,1.03,2026-01-02,1938,T,72,6.1NRT,291.68,9.02,N
5.97318,30.72778,306.14,4.54,1.96,2026-01-02,1938,T,67,6.1NRT,289.68,60.06,N
4.49355,19.31696,313.52,1.08,1.04,2026-01-02,1938,T,87,6.1NRT,292.21,13.37,N
4.65861,19.70175,307.43,1.04,1.02,2026-01-02,1938,T,71,6.1NRT,291.71,7.83,N
5.77083,27.95908,305.83,2.69,1.57,2026-01-02,1938,T,66,6.1NRT,294.76,22.64,N
4.72507,19.58378,330.74,1.05,1.02,2026-01-02,1938,T,100,6.1NRT,291.87,31.07,N
4.72378,19.57459,315.47,1.05,1.02,2026-01-02,1938,T,90,6.1NRT,290,13.67,N
4.73533,19.59168,328.31,1.05,1.02,2026-01-02,1938,T,100,6.1NRT,288.99,27.89,N
4.73404,19.58253,342.04,1.05,1.02,2026-01-02,1938,T,100,6.1NRT,290.53,49.39,N
5.93205,28.51297,304.17,3,1.65,2026-01-02,1938,T,24,6.1NRT,293.77,21.86,N
5.94649,28.51101,324.76,3,1.65,2026-01-02,1938,T,100,6.1NRT,293.68,104.94,N
4.91556,20.21921,306.79,1.01,1.01,2026-01-02,1938,T,66,6.1NRT,292.5,7.41,N
4.7958,19.16858,305.3,1.08,1.04,2026-01-02,1938,T,49,6.1NRT,290.9,6.94,N
4.80621,19.17663,312.41,1.08,1.04,2026-01-02,1938,T,82,6.1NRT,288.15,13.03,N
4.95803,19.60367,332.61,1.04,1.02,2026-01-02,1938,T,100,6.1NRT,293.39,34.06,N
4.95676,19.59453,311.8,1.04,1.02,2026-01-02,1938,T,83,6.1NRT,290.4,11.25,N
6.12513,27.34362,317.74,2.43,1.5,2026-01-02,1938,T,96,6.1NRT,292.67,54.39,N
6.12194,27.33842,315.76,2.43,1.5,2026-01-02,1938,T,92,6.1NRT,292.26,49.44,N
5.86195,25.2007,304.87,1.62,1.25,2026-01-02,1938,T,62,6.1NRT,291.89,12.29,N
6.78002,26.9572,301.95,2.31,1.47,2026-01-02,1938,T,46,6.1NRT,291.14,13.22,N
5.33086,14.94779,303.22,2.04,1.39,2026-01-02,1938,T,54,6.1NRT,288.09,15.96,N
5.3229,14.94353,307.08,2.04,1.39,2026-01-02,1938,T,70,6.1NRT,288.74,22.79,N
6.60526,23.93224,319.78,1.35,1.15,2026-01-02,1938,T,99,6.1NRT,291.08,28.16,N
6.60371,23.92033,336.41,1.35,1.15,2026-01-02,1938,T,100,6.1NRT,292.67,59.45,N
7.0845,26.15495,304.02,2.02,1.38,2026-01-02,1938,T,58,6.1NRT,290.52,14.52,N
7.08227,26.13726,310.08,2.01,1.38,2026-01-02,1938,T,79,6.1NRT,290.64,24.89,N
7.16785,26.61512,303.86,2.2,1.44,2026-01-02,1938,T,57,6.1NRT,289.28,16.1,N
7.12083,25.26527,301.15,1.72,1.29,2026-01-02,1938,T,38,6.1NRT,289.58,8.2,N
7.11883,25.25018,306.28,1.71,1.28,2026-01-02,1938,T,67,6.1NRT,290.18,14.35,N
7.12,25.25965,302.71,1.72,1.29,2026-01-02,1938,T,8,6.1NRT,289.96,8.91,N
7.19957,25.34184,300.3,1.75,1.3,2026-01-02,1938,T,23,6.1NRT,290.02,7.56,N
7.12593,24.57455,300.08,1.53,1.22,2026-01-02,1938,T,13,6.1NRT,289.9,6.76,N
7.36655,25.21475,307.52,1.72,1.29,2026-01-02,1938,T,72,6.1NRT,291.53,16.03,N
7.50285,25.37749,303.84,1.78,1.31,2026-01-02,1938,T,57,6.1NRT,290.25,11.28,N
7.50065,25.37208,301.81,1.78,1.31,2026-01-02,1938,T,25,6.1NRT,290.19,8.06,N
7.51996,25.43367,308.63,1.8,1.31,2026-01-02,1938,T,75,6.1NRT,289.97,18.63,N
7.518,25.41794,307.05,1.79,1.31,2026-01-02,1938,T,39,6.1NRT,289.9,15.32,N
7.50568,24.95903,306.64,1.65,1.26,2026-01-02,1938,T,69,6.1NRT,292.85,13.91,N
7.67688,26.00648,304.71,2,1.38,2026-01-02,1938,T,61,6.1NRT,290.42,16.02,N
7.6815,25.99935,301.19,2,1.38,2026-01-02,1938,T,39,6.1NRT,290.03,10.1,N
7.55293,24.78613,302.42,1.6,1.25,2026-01-02,1938,T,42,6.1NRT,292.4,7.47,N
7.71571,24.70964,311.72,1.59,1.24,2026-01-02,1938,T,83,6.1NRT,293.41,19.89,N
7.72837,24.72201,312.83,1.6,1.24,2026-01-02,1938,T,82,6.1NRT,293.14,21.16,N
7.89173,25.01749,302.22,1.69,1.28,2026-01-02,1938,T,48,6.1NRT,290.03,10.31,N
7.88237,24.57611,304.69,1.57,1.23,2026-01-02,1938,T,42,6.1NRT,288.74,11.92,N
7.88064,24.56248,306.87,1.56,1.23,2026-01-02,1938,T,70,6.1NRT,285.96,14.79,N
7.90199,24.64378,304.26,1.58,1.24,2026-01-02,1938,T,8,6.1NRT,292.4,8.74,N
7.98252,24.83534,303.64,1.64,1.26,2026-01-02,1938,T,26,6.1NRT,290.72,9.98,N
7.98062,24.82089,308.84,1.64,1.26,2026-01-02,1938,T,76,6.1NRT,292.02,17.6,N
7.9993,24.87714,318.1,1.65,1.26,2026-01-02,1938,T,96,6.1NRT,292.01,31.66,N
7.99738,24.86262,313.91,1.65,1.26,2026-01-02,1938,T,88,6.1NRT,292.72,23.3,N
7.98355,24.82957,309.48,1.64,1.26,2026-01-02,1938,T,41,6.1NRT,291.69,15.97,N
8,24.8714,324.64,1.65,1.26,2026-01-02,1938,T,100,6.1NRT,293.19,45.21,N
7.85021,23.6066,300.16,1.34,1.15,2026-01-02,1938,T,20,6.1NRT,286.81,6.18,N
8.05225,25.10644,302.45,1.73,1.29,2026-01-02,1938,T,48,6.1NRT,290.26,10.4,N
7.51105,20.97992,301.72,1.01,1.01,2026-01-02,1938,T,38,6.1NRT,291.47,3.96,N
7.50984,20.97103,356.75,1.01,1.01,2026-01-02,1938,T,100,6.1NRT,294.83,79.35,N
7.50862,20.96214,307.49,1.01,1.01,2026-01-02,1938,T,72,6.1NRT,291.09,7.45,N
8.09534,24.72038,305.84,1.62,1.25,2026-01-02,1938,T,66,6.1NRT,292.19,12.67,N
8.16214,24.97808,300.31,1.69,1.28,2026-01-02,1938,T,24,6.1NRT,289.45,8.34,N
8.1602,24.96301,302.03,1.69,1.28,2026-01-02,1938,T,46,6.1NRT,291.19,10.4,N
8.12086,24.57398,301.28,1.58,1.24,2026-01-02,1938,T,36,6.1NRT,290.02,7.02,N
8.13074,24.27812,300.49,1.5,1.21,2026-01-02,1938,T,29,6.1NRT,290.2,6.28,N
8.12904,24.26485,301.46,1.5,1.21,2026-01-02,1938,T,41,6.1NRT,290.27,7.71,N
8.19584,24.52987,300.45,1.57,1.23,2026-01-02,1938,T,28,6.1NRT,288.14,7.19,N
8.11886,23.93951,307.19,1.42,1.18,2026-01-02,1938,T,67,6.1NRT,292.89,11.08,N
7.60288,20.04658,318.76,1,1,2026-01-02,1938,T,97,6.1NRT,292.16,16.29,N
7.60166,20.03777,330.92,1,1,2026-01-02,1938,T,100,6.1NRT,292.42,29.85,N
7.61165,20.04533,309.23,1,1,2026-01-02,1938,T,77,6.1NRT,291.5,8.97,N
7.61043,20.03652,319.64,1,1,2026-01-02,1938,T,99,6.1NRT,291.56,17.44,N
8.10501,23.36439,306.77,1.3,1.13,2026-01-02,1938,T,69,6.1NRT,290.29,10.78,N
8.10351,23.35285,320.05,1.3,1.13,2026-01-02,1938,T,100,6.1NRT,291.55,26.17,N
8.23507,24.12439,302.01,1.47,1.2,2026-01-02,1938,T,33,6.1NRT,291.78,6.95,N
8.31355,24.18733,304.06,1.49,1.2,2026-01-02,1938,T,58,6.1NRT,290.12,9.68,N
7.31528,15.69137,308.82,1.65,1.26,2026-01-02,1938,T,76,6.1NRT,292.93,17.38,N
8.44259,23.52567,302.68,1.34,1.15,2026-01-02,1938,T,24,6.1NRT,290.72,6.72,N
8.44104,23.51396,307.47,1.34,1.15,2026-01-02,1938,T,63,6.1NRT,289.2,11.47,N
8.45267,23.52439,303.85,1.34,1.15,2026-01-02,1938,T,9,6.1NRT,290.1,7.32,N
8.45937,23.33909,313.9,1.31,1.13,2026-01-02,1938,T,88,6.1NRT,282.61,20.52,N
8.56836,23.62437,302.85,1.37,1.16,2026-01-02,1938,T,41,6.1NRT,287.65,8.09,N
8.0133,19.55119,309.64,1.01,1.01,2026-01-02,1938,T,78,6.1NRT,292.33,8.42,N
8.14495,20.41731,302.16,1,1,2026-01-02,1938,T,47,6.1NRT,290.75,4.85,N
8.60138,23.81338,300.84,1.41,1.18,2026-01-02,1938,T,27,6.1NRT,288.59,6.61,N
8.59979,23.80085,301.13,1.41,1.18,2026-01-02,1938,T,38,6.1NRT,288.4,6.64,N
8.57652,23.61733,304.98,1.37,1.16,2026-01-02,1938,T,62,6.1NRT,288.46,9.67,N
8.4662,22.75782,302.38,1.21,1.09,2026-01-02,1938,T,25,6.1NRT,286.64,6.43,N
8.93733,24.76162,302.25,1.68,1.27,2026-01-02,1938,T,48,6.1NRT,291.16,9.32,N
8.93547,24.74694,300.26,1.67,1.27,2026-01-02,1938,T,16,6.1NRT,289.6,6.95,N
8.72776,22.75341,305.74,1.21,1.1,2026-01-02,1938,T,65,6.1NRT,289.07,8.37,N
8.73237,22.75727,305.66,1.22,1.1,2026-01-02,1938,T,58,6.1NRT,289.21,8.63,N
8.84362,23.54967,304.5,1.37,1.16,2026-01-02,1938,T,42,6.1NRT,289.96,8.12,N
8.84208,23.53757,307.99,1.36,1.16,2026-01-02,1938,T,73,6.1NRT,289.32,12.07,N
8.51486,21.03664,308.43,1.03,1.01,2026-01-02,1938,T,74,6.1NRT,289.83,8.88,N
8.73783,22.64896,306.26,1.2,1.09,2026-01-02,1938,T,67,6.1NRT,290.13,9.02,N
8.72825,22.57541,305.76,1.19,1.08,2026-01-02,1938,T,66,6.1NRT,291.3,8.72,N
8.72689,22.56504,319.07,1.19,1.08,2026-01-02,1938,T,98,6.1NRT,292.1,21.84,N
8.64232,21.92164,331.46,1.1,1.05,2026-01-02,1938,T,100,6.1NRT,294.72,34.58,N
8.92272,23.60102,300.76,1.38,1.16,2026-01-02,1938,T,33,6.1NRT,289.94,5.2,N
8.92107,23.58858,304.38,1.38,1.16,2026-01-02,1938,T,60,6.1NRT,290.39,8.5,N
8.52934,20.61471,301.62,1.01,1,2026-01-02,1938,T,43,6.1NRT,289.97,5.1,N
8.52812,20.60583,302.16,1.01,1,2026-01-02,1938,T,47,6.1NRT,290.23,5.17,N
8.64749,21.33786,306.1,1.05,1.02,2026-01-02,1938,T,17,6.1NRT,293.32,6.7,N
8.64625,21.32858,317.72,1.05,1.02,2026-01-02,1938,T,96,6.1NRT,293.56,15.85,N
8.7896,22.34061,300.71,1.16,1.07,2026-01-02,1938,T,27,6.1NRT,289.98,4.76,N
8.65646,21.33668,304.57,1.05,1.02,2026-01-02,1938,T,40,6.1NRT,291.24,5.68,N
8.65521,21.32738,309.57,1.05,1.02,2026-01-02,1938,T,78,6.1NRT,292.1,8.79,N
8.68335,21.33295,307.22,1.05,1.02,2026-01-02,1938,T,65,6.1NRT,290.63,7.61,N
9.0086,23.63366,304.19,1.39,1.17,2026-01-02,1938,T,59,6.1NRT,287.34,9.93,N
8.69876,21.31199,316.03,1.05,1.02,2026-01-02,1938,T,92,6.1NRT,292.44,13.74,N
8.94725,23.0915,305.79,1.28,1.12,2026-01-02,1938,T,66,6.1NRT,286.03,9.99,N
8.91641,22.85972,302.44,1.24,1.11,2026-01-02,1938,T,45,6.1NRT,286.23,5.62,N
8.70772,21.31077,305.36,1.05,1.02,2026-01-02,1938,T,52,6.1NRT,289.87,6.02,N
8.80289,21.94372,310.83,1.11,1.05,2026-01-02,1938,T,81,6.1NRT,291.1,11.39,N
8.80157,21.93399,326.51,1.1,1.05,2026-01-02,1938,T,100,6.1NRT,291.03,28.7,N
8.78973,21.84666,304.94,1.1,1.04,2026-01-02,1938,T,62,6.1NRT,291.94,6.61,N
-26.0338,29.20274,305.13,1.06,1.03,2026-01-02,1929,T,60,6.1NRT,293.92,6.71,N
-25.60071,26.39216,302.13,1.03,1.01,2026-01-02,1929,T,47,6.1NRT,291.96,4.31,N
-18.43919,26.51409,312.43,1.01,1.01,2026-01-02,1932,T,85,6.1NRT,296.12,8.12,N
-18.42899,26.52204,309.5,1.01,1.01,2026-01-02,1932,T,78,6.1NRT,295.9,6.03,N
27.64777,22.49621,303.22,2.1,1.41,2026-01-02,1944,T,54,6.1NRT,280.27,28.57,N
27.9882,19.90223,306.04,1.41,1.18,2026-01-02,1944,T,67,6.1NRT,278.98,19.33,N
28.83675,22.12646,306.36,2.05,1.39,2026-01-02,1944,T,68,6.1NRT,281.6,32.89,N
28.91129,19.78397,301.58,1.43,1.18,2026-01-02,1944,T,42,6.1NRT,279.43,14.53,N
28.90972,19.76949,331.01,1.42,1.18,2026-01-02,1944,T,100,6.1NRT,281.73,58.49,N
29.07593,19.06503,307.11,1.3,1.13,2026-01-02,1944,T,70,6.1NRT,280.73,17.36,N
28.62299,9.77278,312.72,1.77,1.3,2026-01-02,1944,T,86,6.1NRT,276.22,36.85,N
28.91107,9.75726,301.89,1.75,1.3,2026-01-02,1944,T,45,6.1NRT,275.85,19.93,N
28.90792,9.7401,313.09,1.76,1.3,2026-01-02,1944,T,86,6.1NRT,275.79,36.8,N
28.91913,9.73737,301.08,1.76,1.3,2026-01-02,1944,T,37,6.1NRT,276.12,19.25,N
30.40596,19.61772,304.83,1.46,1.19,2026-01-02,1944,T,62,6.1NRT,282.58,16.53,N
30.40444,19.60303,311.25,1.46,1.19,2026-01-02,1944,T,82,6.1NRT,283.32,23.82,N
-22.83705,119.53657,316.81,1.41,1.18,2026-01-02,1910,A,91,6.1NRT,296.31,20.44,N
-22.83872,119.55007,335.65,1.42,1.18,2026-01-02,1910,A,100,6.1NRT,298.49,56.92,N
-22.84039,119.56359,315.01,1.42,1.18,2026-01-02,1910,A,90,6.1NRT,296.76,19.18,N
-22.84575,119.52159,309.27,1.41,1.18,2026-01-02,1910,A,65,6.1NRT,296.24,10.23,N
-22.84911,119.54858,309.42,1.42,1.18,2026-01-02,1910,A,34,6.1NRT,296.15,10.24,N
-22.85079,119.5621,343.53,1.42,1.18,2026-01-02,1910,A,100,6.1NRT,298.47,79.5,N
-22.85248,119.57564,317.24,1.42,1.18,2026-01-02,1910,A,95,6.1NRT,296.02,22.48,N
-22.86989,119.54556,345.74,1.42,1.18,2026-01-02,1910,A,100,6.1NRT,298.06,82.57,N
-22.87159,119.55909,322.68,1.42,1.18,2026-01-02,1910,A,100,6.1NRT,297.09,28.48,N
-22.87855,119.53049,328.33,1.41,1.18,2026-01-02,1910,A,100,6.1NRT,297.58,38.11,N
-22.88027,119.54404,414.46,1.42,1.18,2026-01-02,1910,A,100,6.1NRT,310.27,579.48,N
-22.88199,119.55757,398.3,1.42,1.18,2026-01-02,1910,A,100,6.1NRT,307.87,401.88,N
-22.88549,119.50207,307.89,1.41,1.17,2026-01-02,1910,A,32,6.1NRT,296.88,7.03,N
-22.89066,119.54253,343.75,1.42,1.18,2026-01-02,1910,A,100,6.1NRT,298.82,76.86,N
-22.89238,119.55599,333.14,1.42,1.18,2026-01-02,1910,A,100,6.1NRT,298.48,49.42,N
-22.88581,119.53626,356.38,1.42,1.18,2026-01-02,1910,A,100,6.1NRT,299.89,121.47,N
-22.88745,119.54985,403.33,1.42,1.18,2026-01-02,1910,A,100,6.1NRT,311.28,451.44,N
-22.88908,119.56339,332.38,1.42,1.18,2026-01-02,1910,A,100,6.1NRT,300.63,49.08,N
-22.8962,119.53477,312.6,1.42,1.18,2026-01-02,1910,A,85,6.1NRT,296.38,13.46,N
-22.89784,119.54829,309.72,1.42,1.18,2026-01-02,1910,A,57,6.1NRT,296.57,10.64,N
-21.47544,119.56844,305.4,1.36,1.16,2026-01-02,1908,A,61,6.1NRT,294.99,7.69,N
-39.03245,-64.02732,318.11,1.06,1.03,2026-01-02,1942,A,62,6.1NRT,294.76,11.48,D
-38.01737,-62.67754,324.76,1,1,2026-01-02,1942,A,76,6.1NRT,299.48,13.51,D
-38.019,-62.6887,318.83,1,1,2026-01-02,1942,A,57,6.1NRT,298.72,7.35,D
-38.00463,-62.66406,328.52,1,1,2026-01-02,1942,A,26,6.1NRT,299.57,15.56,D
-38.00626,-62.67522,338.13,1,1,2026-01-02,1942,A,88,6.1NRT,302.5,29.93,D
-37.99255,-62.64384,318.11,1,1,2026-01-02,1942,A,46,6.1NRT,296.71,6.28,D
-37.99418,-62.65499,384.4,1,1,2026-01-02,1942,A,87,6.1NRT,305.08,161.74,D
-37.99581,-62.66615,358.68,1,1,2026-01-02,1942,A,93,6.1NRT,304.94,72.48,D
-37.99744,-62.6773,323.67,1,1,2026-01-02,1942,A,73,6.1NRT,300.1,11.6,D
-37.98698,-62.66823,321.91,1,1,2026-01-02,1942,A,30,6.1NRT,299.01,8.93,D
-37.46187,-61.58128,316.45,1.02,1.01,2026-01-02,1942,A,62,6.1NRT,300.75,7.42,D
-35.90308,-71.81456,321.75,2.52,1.53,2026-01-02,1944,A,49,6.1NRT,307.35,29.1,D
-35.90508,-71.84223,331.35,2.53,1.53,2026-01-02,1944,A,79,6.1NRT,307.94,71.16,D
-35.8954,-71.8225,328.99,2.52,1.53,2026-01-02,1944,A,76,6.1NRT,308.61,61.5,D
-35.89756,-71.85017,324.41,2.53,1.53,2026-01-02,1944,A,69,6.1NRT,307.72,39.58,D
-35.55233,-69.47987,325.38,1.76,1.3,2026-01-02,1944,A,48,6.1NRT,314.54,21.45,D
-34.56059,-62.38612,322.8,1.03,1.01,2026-01-02,1944,A,72,6.1NRT,305.82,11.47,D
-33.38936,-60.1507,318.43,1.28,1.12,2026-01-02,1944,A,42,6.1NRT,300.32,10.97,D
-33.20374,-68.46746,325.59,1.42,1.18,2026-01-02,1944,A,57,6.1NRT,307.57,13.7,D
-31.66009,-59.46807,320.89,1.5,1.21,2026-01-02,1944,A,67,6.1NRT,298.62,19.08,D
-31.66296,-59.48336,344.98,1.49,1.21,2026-01-02,1944,A,92,6.1NRT,299.96,80.32,D
-31.99087,-68.42669,326.19,1.36,1.16,2026-01-02,1944,A,49,6.1NRT,311.77,11.89,D
-31.46048,-68.40437,323.09,1.34,1.15,2026-01-02,1944,A,50,6.1NRT,310.24,9.22,D
1.83734,-50.83701,323.32,1.33,1.14,2026-01-02,1815,A,80,6.1NRT,298.44,23.73,D
1.83559,-50.84858,319.42,1.33,1.14,2026-01-02,1815,A,76,6.1NRT,297.18,18.24,D
51.36943,6.70503,301.62,1.03,1.01,2026-01-02,1951,T,43,6.1NRT,270.76,10.24,N
-15.63485,-175.64716,315.03,1.09,1.04,2026-01-02,2031,T,59,6.1NRT,299.27,10.43,D
-15.63638,-175.63721,313.26,1.09,1.04,2026-01-02,2031,T,50,6.1NRT,298.69,8.64,D
